Response_ID,worker_type_core,understand_contract,entity_tenure_total_months,workplace_satis_core,trust_leadership_core,living_wage_tf_core,conditions_rate_core,safety_core,accident_last_year,covid_safety_measures_core,return_next_season_core,pressure_to_work_core,factory_recommend_tf_score
R_2QXv8QXHtGxTzHT,Permanent,Yes,144,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Somewhat agree,Yes,Strongly disagree,1
R_3lWj5FiipRJZa8Q,Permanent,Yes,77,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2zIvmCKYmsUrJzU,Permanent,Yes,252,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3iIsnOEUEMVe2rX,Permanent,Yes,12,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3e81N5HSUjcRTc5,Permanent,Yes,60,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2xYt3bdvQ72ohzT,Permanent,Yes,5,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1QGjmesj5rsMa9M,Permanent,Yes,120,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_TjQiAm2faU7krhn,Permanent,Yes,144,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3lz8OeTBiO4mkKo,Permanent,Yes,60,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_5mODul33cncZDi1,Permanent,Yes,132,Very satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_28MrF0J3AUbAWEA,Permanent,Yes,156,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_216bnyN4os8mRLJ,Permanent,Yes,132,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Somewhat disagree,1
R_WwaUja4Q2sPUX4t,Permanent,Yes,144,Somewhat Satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_81Hcs83kayuDIVb,Permanent,Yes,48,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3k4ZUENTQHiGpkb,Permanent,Yes,120,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_129z0ZoOrSRwfBF,Permanent,Yes,108,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_7WH1rkel0xAfgBj,Permanent,Yes,10,Somewhat Satisfied,Yes,No,Neither good or bad,Strongly Agree,No,Strongly Agree,Don't know,Strongly disagree,1
R_2z75slVHI6rCqoX,Permanent,Yes,84,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1K1qsAlrwv6LH2Z,Permanent,Yes,60,Somewhat Satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_9XE3GfMKVGaIG6l,Permanent,Yes,96,Very satisfied,Yes,No,Very good,Somewhat agree,No,Strongly disagree,Yes,Strongly Agree,1
R_2Yapz53MU9b3BME,Permanent,Yes,5,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Somewhat agree,Yes,Strongly disagree,1
R_1LCgGttSuiAWCdZ,Permanent,Yes,120,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Strongly Agree,No,Agree nor disagree,Yes,Strongly disagree,1
R_3kwiCARJyknPPUM,Permanent,Yes,120,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_bQk4ZvcJRyvJS2l,Permanent,No,36,Neither satisfied nor dissatisfied,No,No,Somewhat good,Agree nor disagree,No,Strongly Agree,Yes,Somewhat agree,1
R_3PXqVN1P9bm2QPY,Permanent,No,240,Very satisfied,Yes,No,Neither good or bad,Strongly Agree,No,Agree nor disagree,Yes,Strongly disagree,1
R_2WBa8VUcTY1QAJW,Permanent,Yes,72,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly Agree,1
R_3gT7A3rjKyP11Ta,Temporary,Yes,3,Somewhat Satisfied,Yes,No,Somewhat good,Agree nor disagree,No,Strongly Agree,Yes,Strongly disagree,1
R_32IKe8P8mWevfBD,Permanent,Yes,65,Somewhat Satisfied,Yes,Yes,Neither good or bad,Agree nor disagree,Yes,Strongly Agree,Yes,Strongly disagree,1
R_1CarYJhFb1DelXm,Temporary,Yes,0,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_sn7VUeoXv66jjMZ,Permanent,Yes,6,Somewhat Satisfied,Yes,No,Neither good or bad,Strongly Agree,No,Somewhat agree,Yes,Neither agree nor disagree,1
R_iUeKyPLBr5wjQFv,Seasonal OR temporary,Yes,1,Very satisfied,Yes,No,Very good,Somewhat agree,No,Strongly Agree,Yes,Somewhat agree,1
R_mZXLpJv7bit0saF,Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Somewhat disagree,Yes,Strongly disagree,1
R_fZVIThWJpmnVyJ6,Seasonal OR temporary,Yes,5,Very satisfied,Don't know,Yes,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_a9opzOxn2mB3Vgp,Seasonal OR temporary,Yes,0,Very satisfied,Yes,Don't know,Very good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_lKxEM9YCYC1no6g,Seasonal OR temporary,Yes,1,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_7rjBrdGdvE5hT2E,Seasonal OR temporary,Yes,1,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_4PFnyKcSOBtgh0u,Seasonal OR temporary,Yes,1,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,0
R_8VpS0NSAyHNVB8j,Seasonal OR temporary,Yes,8,Somewhat Satisfied,Yes,Yes,Very good,Somewhat agree,No,Strongly Agree,Yes,Somewhat disagree,1
R_95bKAHnNMiwy9Vs,Seasonal OR temporary,Yes,4,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_d1zSnCqBYWnunsp,Permanent,Yes,2,Somewhat Satisfied,Yes,No,Somewhat good,Somewhat agree,No,Somewhat agree,No,Strongly agree,0
R_54EcN1Wgy6aEDYz,Permanent,No,1,Somewhat Satisfied,Yes,No,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly agree,1
R_bfu9qSeDqRmQ5E9,Seasonal OR temporary,Yes,1,Somewhat Satisfied,Yes,No,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Strongly agree,0
R_krKrg1RLNUMj6i3,Seasonal OR temporary,Yes,2,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_0OFu9leWD8va0tX,Permanent,Yes,1,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,Somewhat agree,Yes,Strongly disagree,0
R_iwfehBAW9NbIEm2,Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Neither good or bad,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_30TO7I0ZiwfL9Ba,Seasonal OR temporary,Yes,4,Neither satisfied nor dissatisfied,Yes,Yes,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Somewhat agree,1
R_4JMQc3HD5cqY6ws,Seasonal OR temporary,Yes,1,Somewhat Satisfied,Yes,No,Very good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_d8ZWEU1bPC1VEqT,Seasonal OR temporary,Don't know,1,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,Yes,Strongly Agree,Yes,Strongly disagree,1
R_4Pu8kgXIj514dBO,Seasonal OR temporary,No,24,Very satisfied,Yes,No,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly agree,1
R_ipatumnl0ZNRHci,Seasonal OR temporary,Yes,2,Very satisfied,Yes,No,Neither good or bad,Strongly agree,No,Strongly Agree,No,Strongly disagree,1
R_2rcoATbaw6d41g8,Seasonal OR temporary,Yes,1,Very satisfied,Yes,Yes,Somewhat good,Somewhat agree,No,Somewhat agree,Yes,Somewhat disagree,1
R_dhvqK1rgimqinZe,Seasonal OR temporary,Yes,3,Somewhat Satisfied,Don't know,No,Somewhat good,Agree nor disagree,No,Agree nor disagree,Yes,Somewhat disagree,1
R_o2yk4hYdEmEd20W,Seasonal OR temporary,Yes,3,Somewhat Satisfied,Don't know,No,Somewhat good,Somewhat agree,No,Somewhat agree,Yes,Strongly disagree,1
R_m6WPk0xXW2TnZfx,Seasonal OR temporary,Yes,0,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_alMLCWGZZn8rXeR,Permanent,Yes,2,Somewhat Satisfied,Yes,Yes,Neither good or bad,Agree nor disagree,No,Somewhat agree,Yes,Somewhat agree,1
R_ih4SZKNX8507d4m,Seasonal OR temporary,Yes,3,Somewhat Satisfied,Yes,No,Somewhat good,Strongly agree,No,Agree nor disagree,Yes,Strongly disagree,1
R_0AmsnFaELlR72aJ,Seasonal OR temporary,Yes,0,Somewhat Satisfied,Yes,No,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Strongly agree,1
R_jWuPI4KyPsNXhKL,Seasonal OR temporary,Yes,2,Very satisfied,Yes,No,Somewhat good,Somewhat agree,No,Somewhat agree,Don't know,Strongly disagree,1
R_1UF0damzmQ5r20h,Seasonal OR temporary,Yes,1,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Agree nor disagree,Yes,Strongly disagree,1
R_2FXp32z6VLTzDqa,Seasonal OR temporary,Yes,5,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_kPh1UHctgCqLWvA,Seasonal OR temporary,Yes,0,Very satisfied,Yes,No,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2tHmy0QvaDEQMkN,Seasonal OR temporary,Yes,1,Very satisfied,Yes,No,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_fpENXAsnhJMdPyk,Seasonal OR temporary,Yes,1,Very satisfied,Yes,Don't know,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_b2cxxSe5cNITTD8,Seasonal OR temporary,Yes,2,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,0
R_jSEN6NK7P6xVxcv,Seasonal OR temporary,Yes,2,Somewhat Satisfied,Don't know,No,Somewhat good,Strongly agree,No,Somewhat agree,Don't know,Strongly disagree,0
R_17uawWgaUI1FY5Y,Seasonal OR temporary,Yes,1,Somewhat Satisfied,Don't know,No,Somewhat good,Strongly agree,No,Strongly disagree,No,Somewhat disagree,0
R_bMJbqhji4VJZaPM,Seasonal OR temporary,Yes,1,Somewhat Satisfied,Yes,Yes,Very good,Somewhat disagree,No,Strongly Agree,Yes,Strongly disagree,1
R_0SKxaouunF4imBC,Seasonal OR temporary,Yes,36,Very satisfied,Yes,No,Somewhat good,Strongly agree,No,Somewhat disagree,Yes,Strongly agree,1
R_aKrgS8tYCvKWHOJ,Seasonal OR temporary,Yes,2,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_8M8aOnCUoJxfnQH,Seasonal OR temporary,Yes,2,Somewhat Satisfied,Yes,No,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_hv9kRANPq862WKk,Seasonal OR temporary,Yes,4,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,0
R_e3hsgA1onQ2Sp2D,Seasonal OR temporary,Yes,3,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_mt3kGuefAYC1qQk,Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_9fa5QhWrjDf0gQQ,Seasonal OR temporary,Yes,7,Very satisfied,Yes,Yes,Very good,Somewhat agree,No,Strongly Agree,Yes,Strongly disagree,1
R_jvgvXTt1RVdnLoJ,Seasonal OR temporary,Yes,2,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_fBiwBoZBGG30Y4B,Seasonal OR temporary,Yes,1,Very satisfied,Yes,No,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1IcrYazLwMgmAjj,Seasonal OR temporary,Yes,2,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_jDmKxhitOJPzzNE,Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Neither good or bad,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_2bENWWxvK3u03YK,Seasonal OR temporary,Yes,2,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1AITFSgV3DsUAQg,Seasonal OR temporary,Yes,2,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Strongly agree,No,Somewhat agree,Yes,Somewhat agree,0
R_0uin40JqxG7b9Ff,Seasonal OR temporary,No,1,Very satisfied,Yes,No,Very good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_27X0nav36x3e9eT,Seasonal OR temporary,Yes,2,Somewhat Satisfied,Yes,Yes,Very good,Strongly agree,No,Somewhat disagree,Yes,Strongly disagree,1
R_osDyUoY31aiiyDe,Seasonal OR temporary,No,84,Somewhat Satisfied,Yes,No,Somewhat good,Somewhat agree,Yes,Somewhat disagree,Yes,Strongly agree,0
R_54Xkuubf3hvNsZi,Seasonal OR temporary,Don't know,2,Very satisfied,Yes,No,Very good,Somewhat agree,No,Somewhat disagree,Yes,Strongly disagree,0
R_af1uUB0cRs1JR6m,Seasonal OR temporary,Don't know,0,Somewhat Satisfied,No,No,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly agree,1
R_5kuV4uYfbY77jgL,Seasonal OR temporary,Yes,1,Very satisfied,Yes,No,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_cBkQtishTW9L97F,Seasonal OR temporary,Yes,2,Somewhat Satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,0
R_69ZopID3bg9uzeN,Seasonal OR temporary,Yes,24,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,Somewhat disagree,Yes,Agree nor disagree,1
R_fy6yzeMobhEJaod,Seasonal OR temporary,Yes,5,Somewhat Satisfied,Yes,No,Neither good or bad,Strongly agree,No,Somewhat disagree,Yes,Strongly disagree,1
R_aa1nNZ6ECFpTUpN,Seasonal OR temporary,Don't know,2,Very satisfied,Yes,No,Very good,Strongly agree,No,Strongly disagree,Yes,Strongly disagree,1
R_gaB3DzLc0ZcVssE,Seasonal OR temporary,Yes,60,Somewhat Satisfied,Yes,Yes,Somewhat bad,Strongly agree,No,Somewhat disagree,Yes,Strongly disagree,1
R_jHibdeH4uTsLYX3,Seasonal OR temporary,Yes,4,Somewhat Satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_mTLbcMMEQcEhXaI,Permanent,Yes,5,Very satisfied,Yes,Yes,Neither good or bad,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_2GKNYQDRx2Tzq5p,Seasonal OR temporary,Yes,1,Somewhat Satisfied,Yes,No,Very good,Strongly agree,No,Agree nor disagree,Yes,Strongly disagree,1
R_20XISZvPQMvjBRl,Seasonal OR temporary,Yes,5,Somewhat Satisfied,Yes,Yes,Neither good or bad,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_6ybOlQjYNPKhRh4,Seasonal OR temporary,Yes,2,Somewhat Satisfied,Yes,No,Somewhat good,Strongly agree,No,Somewhat disagree,Yes,Somewhat agree,1
R_jCnrTAlpGbgAx1v,Permanent,No,2,Somewhat Satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly disagree,Yes,Strongly disagree,1
R_3E2uBpX4kw8jT1z,Seasonal OR temporary,Yes,1,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Strongly agree,No,Strongly Agree,No,Somewhat agree,0
R_5zIzbqboW7VitGq,Seasonal OR temporary,Yes,3,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Agree nor disagree,Yes,Strongly disagree,1
R_mzVyquQUDg5QQhJ,Permanent,Don't know,36,Very satisfied,Yes,Yes,Very good,Strongly agree,Yes,Strongly Agree,Yes,Strongly disagree,1
R_2PgKZ7JBsakOJ2E,Seasonal OR temporary,Yes,1,Somewhat Satisfied,Yes,No,Somewhat good,Somewhat agree,No,Strongly Agree,Don't know,Strongly disagree,1
R_5gSkVFSnDmv9aal,Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_nqdHHztgxuDfoGn,Seasonal OR temporary,Don't know,2,Very satisfied,Yes,No,Very good,Strongly agree,No,Somewhat disagree,Yes,Strongly disagree,1
R_lzxE7QL4kl5Nmob,Permanent,Don't know,3,Very satisfied,No,Yes,Somewhat bad,Somewhat agree,No,Strongly disagree,No,Strongly disagree,1
R_g2AdMvcmGkhxquN,Seasonal OR temporary,Don't know,6,Somewhat Satisfied,Don't know,No,Somewhat good,Somewhat agree,No,Somewhat disagree,Don't know,Strongly disagree,1
R_jozg9ywpjxoTEod,Seasonal OR temporary,No,3,Somewhat Satisfied,Yes,No,Somewhat bad,Somewhat agree,No,Somewhat disagree,No,Strongly agree,0
R_1EnXPH5qlzQRRym,Seasonal OR temporary,Don't know,1,Very satisfied,Don't know,No,Neither good or bad,Somewhat agree,No,Strongly disagree,No,Somewhat agree,0
R_l9l0rEPbWlc6iYt,Seasonal OR temporary,Yes,4,Somewhat Satisfied,Yes,Yes,Somewhat good,Somewhat agree,No,Somewhat agree,Yes,Strongly disagree,1
R_iPnLfJaFvmXJHiT,Seasonal OR temporary,Yes,3,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Somewhat disagree,0
R_7rKp8S9GIltOtJ0,Seasonal OR temporary,Yes,2,Somewhat Satisfied,Yes,No,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Somewhat disagree,1
R_0rZFcfU9EO34bNO,Seasonal OR temporary,Yes,3,Somewhat Satisfied,Yes,Yes,Very good,Strongly agree,No,Somewhat agree,Don't know,Strongly disagree,1
R_2LOAWhJrYd2IGsR,Seasonal OR temporary,Yes,4,Very satisfied,Yes,Yes,Neither good or bad,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_47TsptZ2z2M3jNo,Seasonal OR temporary,Yes,2,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_h0ELDIicIrzJxtk,Seasonal OR temporary,Yes,4,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_o32qTvCHyc2u2oG,Seasonal OR temporary,Yes,2,Somewhat Satisfied,Yes,No,Somewhat good,Strongly agree,No,Agree nor disagree,Yes,Strongly disagree,1
R_o9ft4DubnJPbhO4,Seasonal OR temporary,Don't know,7,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_l8w9BjSw9q2HMdu,Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Somewhat agree,Yes,Strongly agree,1
R_n2gnBj8ur4ogyD1,Seasonal OR temporary,Yes,10,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Strongly agree,No,Strongly disagree,Yes,Strongly disagree,1
R_ko8PIbzcBNfACOc,Seasonal OR temporary,Yes,2,Neither satisfied nor dissatisfied,Don't know,No,Very bad,Somewhat agree,No,Somewhat disagree,Don't know,Strongly disagree,0
R_nE2qEQbDTP8uBnb,Permanent,Don't know,18,Somewhat Satisfied,No,No,Somewhat good,Strongly agree,No,Somewhat disagree,Yes,Strongly disagree,1
R_jd8JRl55EUyO5jr,Seasonal OR temporary,Don't know,0,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Agree nor disagree,Yes,Strongly disagree,1
R_ld0wBfVQKAxUjkH,Permanent,No,2,Somewhat Satisfied,Yes,No,Somewhat good,Strongly agree,No,Strongly disagree,Yes,Strongly disagree,1
R_88FVixS9UNDlzdN,Seasonal OR temporary,Don't know,2,Somewhat Satisfied,Don't know,No,Neither good or bad,Strongly agree,No,Agree nor disagree,Don't know,Strongly disagree,1
R_73u9Kwrf0EnFHcb,Seasonal OR temporary,Yes,1,Somewhat Satisfied,Yes,No,Neither good or bad,Strongly agree,No,Strongly disagree,Yes,Strongly agree,1
R_6U6MYmmrEXkyfXo,Seasonal OR temporary,Yes,9,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_0qcleMW4STzIW8L,Seasonal OR temporary,Don't know,3,Somewhat Satisfied,No,Yes,Neither good or bad,Somewhat agree,No,Somewhat disagree,Yes,Somewhat disagree,0
R_eH2hZ0zw2wNEg7u,Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Neither good or bad,Agree nor disagree,No,Strongly Agree,Yes,Strongly agree,1
R_kPzGqeMs5JQPKa1,Seasonal OR temporary,Yes,3,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,Strongly Agree,Yes,Strongly disagree,1
R_6ejOzovzgcTcpwc,Seasonal OR temporary,Yes,12,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Agree nor disagree,1
R_h8ulEQLzrJUdJi9,Seasonal OR temporary,Yes,16,Very satisfied,Yes,Yes,Somewhat good,Somewhat agree,Yes,Strongly Agree,Yes,Somewhat agree,1
R_b3obeWdVhzZt8fq,Seasonal OR temporary,Yes,1,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Somewhat agree,1
R_b3UiqwLfk5fwISx,Seasonal OR temporary,Yes,1,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Somewhat disagree,1
R_8O30Hv9XBYgsC8Q,Seasonal OR temporary,Yes,12,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_jd55iFeqPdROQU3,Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_7gpOLsEzCTzvpAH,Seasonal OR temporary,Yes,3,Somewhat Satisfied,Yes,Yes,Neither good or bad,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_82mhEtaB7ewbEhd,Seasonal OR temporary,Yes,12,Somewhat Satisfied,Yes,Yes,Somewhat good,Somewhat agree,No,Strongly Agree,Yes,Agree nor disagree,1
R_e6y5myCzDKqA6iA,Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Somewhat agree,1
R_38zI7adaDetiW3x,Seasonal OR temporary,Yes,2,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1DgC75OWQesXNe7,Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_eXd7lJ5pHh47enZ,Seasonal OR temporary,Yes,1,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_7VcLyeU1ciFjnYz,Seasonal OR temporary,Yes,1,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_bvcTWOgbwo9G93J,Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_o92QygMtNsvKMaj,Seasonal OR temporary,Yes,2,Very satisfied,Yes,No,Somewhat good,Strongly agree,No,Agree nor disagree,Yes,Strongly disagree,1
R_lWiXIgL0xaS2SDy,Permanent,Don't know,0,Somewhat Satisfied,Yes,No,Somewhat good,Strongly agree,No,Agree nor disagree,Yes,Strongly disagree,1
R_1jsJn0d91fS10lc,Seasonal OR temporary,No,1,Somewhat Satisfied,Don't know,No,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_1OGH4XFEyQBxvlI,Seasonal OR temporary,Yes,2,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Strongly agree,No,Agree nor disagree,Yes,Strongly agree,1
R_1CLvlrs6VsynSXZ,Seasonal OR temporary,Yes,2,Somewhat Satisfied,Yes,No,Somewhat good,Strongly agree,No,Agree nor disagree,No,Somewhat disagree,1
R_d2A4UMFmBSRZK2P,Permanent,Yes,96,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Somewhat agree,No,Strongly disagree,1
R_byvJsQxqpbZ5Qwy,Seasonal OR temporary,Yes,6,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Strongly agree,No,Strongly disagree,Yes,Strongly disagree,1
R_1fNF9pQ32nnNGd5,Seasonal OR temporary,Yes,2,Somewhat Satisfied,Yes,Yes,Neither good or bad,Strongly agree,No,Strongly disagree,Don't know,Strongly disagree,1
R_iy2hWkaGoF1QPYH,Seasonal OR temporary,Yes,6,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Strongly agree,No,Strongly disagree,Yes,Strongly agree,1
R_h72ROttKFOgMXdp,Seasonal OR temporary,Yes,4,Somewhat Satisfied,Yes,No,Somewhat good,Somewhat agree,No,Strongly disagree,Yes,Strongly disagree,1
R_7fEO47UrBBmLSlq,Seasonal OR temporary,Yes,3,Very satisfied,Yes,No,Somewhat good,Somewhat agree,No,Agree nor disagree,Yes,Strongly disagree,1
R_51ltUr1flpDZLKX,Seasonal OR temporary,Yes,3,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
R_eXFzAo2u5nfFm7m,Seasonal OR temporary,Yes,11,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Somewhat agree,No,Strongly disagree,Yes,Strongly disagree,1
R_e70UBnbygVCpm5N,Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Very good,Strongly agree,No,Strongly Agree,Yes,Strongly disagree,1
R_6PT8pqBNchXGg8l,Seasonal OR temporary,Don't know,7,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Strongly agree,Yes,Strongly disagree,Yes,Strongly disagree,1
R_haJFoBboHnMhwY2,Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,Somewhat agree,Yes,Strongly disagree,1
