Response ID,gender_core,age_core,entity_tenure - Months,conditions_rate_core,safety_core,pressure_to_work_core,factory_recommend_tf_core
R_eG4518p343XFP8J,1,53,84,5,5,1,1
R_2QWDTIuKByA2kRa,0,33,3,4,5,1,1
R_1oBC3bnhd7be50A,0,27,8,5,5,1,1
R_9mA6IxJ7dWyQVmV,0,26,48,5,5,1,1
R_2zUUbhtEbXtZipB,1,38,192,5,5,1,1
R_2QrN7HOAlGiNBDB,1,27,3,5,5,1,1
R_2Pz2NPYyD5oxQ0y,0,26,21,4,4,1,1
R_1plIHJlLrLfNKPH,1,54,168,5,5,1,1
R_1Nevo6V3ftxzQsf,0,48,9,3,5,1,1
R_DBvnpqyBQcQNfTH,0,34,15,5,5,1,1
R_xsmAwnWekv5mZrP,1,42,96,3,5,5,1
R_tS2VOtaDXPad7lD,0,20,3,5,5,1,1
R_1esj6qqu1y8vAYf,1,36,16,4,5,1,1
R_290ooUbSXm2W9H6,0,28,36,4,4,1,1
R_3oBYg5kEZeC1Hzk,0,20,7,5,5,1,1
R_sjaQoGiUPjlmHUR,0,28,8,4,5,1,1
R_1r7iYZg2DQUkmHn,1,39,16,5,5,1,1
R_2e3yQA3gEKcTdBA,0,19,7,5,5,1,1
R_V3dBt0qeAbfvwXf,0,36,36,5,5,1,1
R_Z93dpTEeTCcme8V,0,26,11,5,5,1,1
R_2D1Y4pso1TsgSCQ,1,36,96,5,5,1,1
R_2waa6WuXe6nnnlb,0,37,15,5,5,1,1
R_2fycdpDXZ1VUThA,0,30,7,4,5,3,1
R_3nTt6ZL5OAABGtm,0,25,2,5,5,1,1
R_2tJoFSaJ8LH2qBp,1,40,60,5,5,1,1
R_3P5B9e0QTRrE1nC,0,37,36,5,5,2,1
R_2agUNi3doDJSj6T,0,25,7,5,5,1,1
R_3KqfW3tG2JmpJ66,1,28,1,5,5,1,1
R_1gT86MCydemgIKw,1,25,17,5,5,1,1
R_2S7FAvjx8jEWFnR,1,34,44,5,5,1,1
R_5A7RdoUkmNrbSg1,0,47,60,5,5,1,1
R_1LLoYfwIETOsf2r,1,28,8,4,5,1,1
R_3MF02hSupYwiecc,0,42,60,5,4,1,1
R_1MYQ1O7fz3AODGS,1,50,168,4,5,1,1
R_332aHR9dVhn9TPk,1,28,1,5,5,1,1
R_1GDDHXep9OSVNsI,0,38,48,4,5,1,1
R_414KN753wH9WyJz,0,48,70,5,5,1,1
R_SHvwTAbogayaLtv,1,19,2,4,4,2,1
R_sNCRORDGez654xb,1,53,35,5,5,1,1
R_2zSChBuZ809lO43,1,25,36,4,5,1,1
R_ukdbLw3uUna9C5H,0,23,54,5,5,1,1
R_1kFE1UFoRsdoPsO,1,36,24,4,5,1,1
R_29hyiACkjljbvLa,1,36,156,5,4,1,1
R_1IymSa668fZSJz7,1,50,150,5,5,1,1
R_2R2nqwVvxWNV4US,0,39,48,4,5,1,1
R_3PY8xSX9KsitkzJ,1,34,13,3,3,5,1
R_1QGTpmWnoKBhHHp,1,25,9,5,5,4,1
R_UA2cONeFQNZGd1v,0,34,31,5,5,4,1
R_2Tq8ecifbvPd7US,0,29,50,5,5,1,1
R_1ir3YrxbuXxh48j,1,53,39,5,5,1,1
R_1rMO7btv1vUscum,1,25,1,5,5,1,1
R_1IbbpmAir6aQcoa,0,32,72,5,5,1,1
R_3CHtFk2w7CzbwcA,1,22,4,4,5,1,1
R_299ZYzSGO2EGKsG,1,28,88,3,3,5,1
R_2BnsgfkUnZBifHc,0,26,3,4,5,1,1
R_ALPkYpMTMt39u93,0,36,132,5,5,1,1
R_BFGIqcAjaSBwvTj,0,26,1,3,5,1,1
R_1GJP5Fw09gLMT22,1,23,24,5,5,1,1
R_1PRe2tZvkLtGEf2,1,30,24,5,5,1,1
R_3m1tz2yLyS3dDQE,0,23,4,4,5,1,1
R_12GrpOG43fcrFBr,0,22,1,5,5,1,1
R_3kBxt7pi1haQTmt,1,25,60,5,5,1,1
R_22zvkaJo1adxVQN,0,24,2,4,5,1,1
R_11Y2mM1RqPqIRfU,1,23,36,3,4,1,1
R_2SIi5nPtcpEzWBW,1,25,48,5,5,1,1
R_3itoGKTQUq6xNHm,1,24,48,4,2,1,1
R_29rZk1Hk6CKsYyC,0,33,180,5,5,1,1
R_Rn2NBL8Oyu7y6lz,0,33,84,4,5,4,1
R_QitPMIOQZe3E3Rv,0,34,120,4,5,1,1
R_afJzLIwHKMHvVMR,1,30,72,5,5,1,1
R_2AWIgiZ8sPw9Yn6,0,47,216,5,5,4,1
R_ApqaVYmHh7A9ZDP,1,25,48,4,5,1,1
R_Tpl4vGaLNthBF3b,0,32,144,5,5,4,1
R_1oIvuXgFVGduruP,1,34,48,5,3,1,1
R_039hiSI3sXYgesh,1,33,48,4,5,1,1
R_27jld3Be75Z7SS2,0,60,228,5,5,4,1
R_1n0au3T9uU5aZ2C,1,48,60,5,5,1,1
R_1q8Nt8s96nrR1hi,0,35,156,4,1,3,1
R_1BQRG6J2XTbeDrH,0,35,168,5,5,1,1
R_3n7ubdxcWD7vgrE,1,48,108,4,5,1,1
R_OpumDzElWwN0WqJ,0,29,108,5,5,1,1
R_V3daSLPLjM9dQpH,0,45,264,4,5,1,1
R_2vcrwC4IwJhPFG7,1,20,22,5,5,1,1
R_bEjp1CdDeh1hIyt,1,27,1,3,5,1,1
R_2Qxph33yoLpee1P,0,30,3,5,4,1,1
R_RrgaKT0qKp924al,0,35,108,5,5,1,1
R_1jCy5Rtn85qZ7xK,0,43,173,5,4,2,1
R_Z2CTW57af4ydjln,1,39,1,5,5,1,1
R_enzzzSl7wlZ4cvL,1,38,264,3,5,1,1
R_eFMo6oEQBe1k5a1,1,32,1,5,5,1,1
R_A1aRvK56tORq0Jb,0,31,153,4,5,4,1
R_1jkdeZ8ezPoYAUj,0,38,180,5,5,1,1
R_3MuNEaJPG1XsZHB,1,32,132,5,2,1,1
R_ANDIELeaH8WqUx3,1,24,3,5,5,1,1
R_3JhivjrRuZ2VXzd,1,31,156,5,5,1,1
R_3FQdHnfrynLDciW,0,30,120,3,2,5,1
R_3L6Zo3S5uSbBoMo,0,34,156,3,4,1,1
R_3iXdsKun0iDMg0l,1,20,3,5,5,1,1
R_2tffNpEAoh4FChg,0,46,204,5,5,1,1
R_8Io1Uk8OD4qOX97,1,32,1,4,5,1,1
R_a9jJRj3qwegwzYt,1,55,252,3,5,4,1
R_1OJLFKzM5ESur7z,1,19,3,4,5,1,1
R_1j8KRsSKNkBha0E,1,23,3,5,5,1,1
R_ezzrMjFvlUi8YZr,0,24,53,5,2,2,1
R_1DG54AlrBjlgctE,1,57,252,3,5,2,1
R_CaduQXA7Vwo6sF3,0,33,8,4,4,1,1
R_2uprVkrLnuokqXx,0,34,72,5,5,1,1
R_25ZvQwNAMrYkhvw,0,25,60,3,5,1,1
R_1ABhL4aHXs8m1EJ,0,23,48,4,5,1,1
R_3KvUiA8wFndKqaQ,0,24,12,5,5,1,1
R_0jOOTw89FSWeZGx,0,43,60,4,5,1,1
R_AoE9af6wpPWBPdD,0,37,84,4,4,5,1
R_2bKBGg5ik2mWRhL,0,29,103,4,5,1,1
R_6xtLVEbSJFkUV3P,0,35,109,3,5,4,1
R_p4QiCQA3TC7OjAd,0,31,96,5,5,1,1
R_3HUrgeUoRxZLfoP,0,36,16,5,5,1,1
R_3L7ib9ynBLbl5jW,0,28,108,4,4,1,1
R_1HoxxJdwdGgVgdh,0,46,43,4,4,1,1
R_C2NY25v4ADQ3MXv,0,39,240,5,5,1,1
R_a4f88nPDHC7wMYV,0,47,48,3,5,2,1
R_2cvVn8FvD337QMk,0,37,96,4,5,2,1
R_3MSReZvnTmQLpPc,0,29,96,5,4,1,1
R_Y3LZLtzkTHMMIAF,0,24,36,5,5,1,1
R_1qeoy97mSRxJLSt,0,25,1,3,5,2,1
R_1ODYEeOl5QLe20o,0,32,87,2,3,1,0
R_2zV1v2c4itio04A,0,25,72,4,2,1,1
R_1KVOYHRFIbF82oF,0,27,1,4,5,1,1
R_2wiO32tLHurmJdQ,0,24,53,5,5,1,1
R_3HNR4xf3LaZAWW2,0,28,60,5,5,2,1
R_3prLnTcFn3mldSO,0,29,1,5,5,1,1
R_9EL62SOvLL7m0OR,0,51,216,5,5,1,1
R_3nDcAEBEF5XUpIj,0,31,96,5,5,2,1
R_3HXnk5v1XE1xru9,0,27,4,4,4,2,1
R_2949aNdOxDEXiI1,0,41,168,4,5,5,1
R_2SGHJQWjkB2jV6N,0,49,216,5,5,1,1
R_1mwrX4th0QT6hv4,0,19,4,4,5,4,1
R_27xPXblG6U6GWnx,0,23,24,5,5,1,1
R_3qxRVWBhtV0ftkh,0,36,120,3,3,2,1
R_1Inm8NaDxnkV250,0,19,3,5,5,1,1
R_1ODNeCRK1hpHzhg,0,44,5,5,5,1,1
R_3G3M0s6oecpxjyP,0,35,1,5,5,1,1
R_2zpZRljXvoEDxJf,0,32,2,5,5,1,1
R_1FmjJk3negEpqZI,0,32,21,5,4,1,1
R_3Pp0DyXVm7E00bP,0,29,3,5,5,1,1
R_yHAH0YQ0v3cyZmp,0,24,60,4,5,1,1
R_1qWGc3BwjfHzHV7,0,36,228,5,5,1,1
R_3ISJuh012IMcicc,0,37,204,4,4,1,1
R_6tWE1P2aa8LqcUh,1,29,125,5,5,1,1
R_27dQ0jMuh9WpkgQ,0,44,60,3,5,5,1
R_2cd8jCHtI9Pv7le,1,28,24,5,5,1,1
R_1EjvyTLF943rY79,1,43,4,4,5,1,1
R_6YFXzk0KH3w74xX,1,22,2,5,5,1,1
R_3JDbboix5pcgOBW,0,49,125,3,5,5,1
R_3hs6IMBH9PwBK7l,1,41,96,5,5,1,1
R_2WZ6B1hej4Kq3rj,1,37,1,4,5,1,1
R_Ab8QubjkbwObLtD,1,29,60,4,5,1,1
R_24pETBAD0Wb6L3C,0,28,108,5,5,4,1
R_2dQKdIAr9pNpMPo,0,39,120,4,5,1,1
R_1P5E3AKtTHTnLDH,0,26,96,4,5,1,1
R_3oZqwGkxLqFJiZd,1,26,1,5,5,1,1
R_1NrDfg3GLnu0fHn,1,27,12,4,5,1,1
R_1kHNahTV5376ndp,0,32,138,4,5,1,1
R_2EtQgOVXCotJ1zr,1,24,1,5,5,1,1
R_pxR1SxODjnhj625,0,38,60,3,5,1,1
R_1ia2xceH7EjnKEj,1,35,180,3,5,1,1
R_32UTLRh9SYoeks7,0,38,63,3,5,1,1
R_3ffqWEKfsjH9shJ,0,22,48,4,4,5,1
R_27KgH8Bo6Iw2r40,1,23,2,4,5,1,1
R_32JxJC4bnIVgNGV,0,24,60,5,5,1,1
R_9AGmxYniaPoy7jH,1,39,84,4,5,1,1
R_3fvilek8ppFOSfB,1,31,1,3,5,1,1
R_BA1BfLiSxfOSEJr,0,42,60,5,5,2,1
R_TtIwVZKdz3sjugh,0,30,42,5,5,1,1
R_3gTm8b8WO5VjxdR,1,36,5,4,5,1,1
R_3npYzxRweO5Jjp3,0,20,1,5,5,1,1
R_1dpoO3NPJBdLxsc,0,47,96,4,5,1,1
R_2VjWXQy6ptEyXTL,0,37,124,3,5,1,1
R_W3bBELpUFjFIvRf,0,37,222,3,5,4,1
R_28IqSqVdKtL6Jb7,0,36,216,3,3,2,1
R_Wx1t2UyXs3ODepz,0,30,53,4,5,1,1
R_2VCjNDAKhU5S1iZ,0,32,4,4,5,1,1
R_1IG9Z1sHXaawoUD,0,46,156,5,3,4,1
R_1FfA2PpNHqIlxea,0,52,276,5,5,1,1
R_OP52Y2UcE8PFspb,0,32,166,4,4,4,1
R_1dtvUIdmjNcv6Fn,1,26,60,3,3,1,1
R_10TQqBGC5tzYGL7,1,24,10,5,5,1,1
R_1LjleFSocCOSrxW,0,33,156,4,3,1,1
R_2CqOm0Id1lIcPJq,1,45,24,3,5,1,0
R_AjMliLbPUzF9OCd,0,45,78,5,5,1,1
R_1JPi0AWZBZfRHam,0,43,72,5,5,1,1
R_ZsmxwCGAZmJIy89,0,45,42,3,5,1,1
R_bJw9D6jkTDtE9AB,1,39,3,5,5,1,1
R_1gGhS1PU6BGcOoE,0,26,72,5,5,1,1
R_3OfzEOrJkcb2Hwe,0,45,126,5,5,1,1
R_D6QDJErwRHl0mwF,1,30,18,5,5,1,1
R_3n1bhiyedZdwiGd,0,21,2,4,4,1,1
R_viBArDD3yQD3B8l,0,23,5,3,5,1,1
R_2VeHTrjq44NFg4L,0,42,288,4,5,1,1
R_xAGaEg5SYYf7yzT,0,49,132,5,5,1,1
R_3fuWiiYJXZJLJ0A,0,28,3,5,5,1,1
R_12AqbVt3G2PvXnV,0,25,60,4,5,1,1
R_2rYMre2b9Ef6Xg0,0,23,2,5,5,1,1
R_2CJmUR6bHckOSVS,0,24,4,5,5,1,1
R_1LTnZIURAD8zNzD,1,23,3,3,5,1,1
R_1gMavw5Dbiq3hVK,0,28,3,4,5,1,1
R_2VItL5pswfhAXvw,0,39,144,2,1,2,0
R_3D5ss30UQNdrODp,0,25,2,5,5,1,1
R_2az7Eq3s0Y8vLJ5,1,39,3,5,5,1,1
R_2hLLd0ZLMogAh3j,0,19,4,4,4,1,1
R_b1HQD7I57Dvp9It,0,19,4,5,4,1,1
R_2X6Xi71zNwoJ7bx,0,23,5,4,5,1,1
R_3p9z6QIeNLzC2Hv,1,36,3,4,5,1,1
R_XHXFgLHp3N3CufT,1,29,3,4,5,2,1
R_1pYDLwilTWJYWT9,0,20,1,5,5,1,1
R_3qlfvEqYg686r1X,0,18,3,5,5,1,1
R_1HcmCVtmJXPpuue,0,24,1,5,5,1,1
R_PMBbpDHT6KKKiLn,1,22,6,4,5,1,1
R_3PowejGVHiY31XR,1,18,0,5,5,1,1
R_riJU9kfwUHHb8dP,0,26,84,3,5,1,1
R_2QlVKQPgQAqx2Jk,1,49,3,5,5,1,1
R_3iHXzDwHP7YFoTJ,0,50,156,5,5,1,0
R_6JeMR3WKdGgbsCB,0,20,2,4,5,1,1
R_PTXijxdALzvyfVD,0,47,132,3,5,1,1
R_3nAYCXT1jPhYNA2,1,28,12,5,5,1,1
R_3qUxhOjkd6oQPMk,1,19,5,5,5,1,1
R_rigFg3luKUQxI09,0,22,4,4,5,1,1
R_3kiW6zFmwiJJPBn,0,25,4,5,5,1,1
R_6WfviiqDoeUlNp7,0,44,4,5,5,1,1
R_56AGAsroVlrhCBr,0,26,5,5,5,1,1
R_1JVlBgx9enS1qyf,0,43,6,5,5,1,1
R_3soixCrWldvVblF,1,29,2,5,5,1,1
R_x2QhU2ZuGbeNfMt,1,20,4,5,5,1,1
R_RV2nl537eF2K3QZ,1,34,96,5,5,1,1
R_2l4JuL1srNKP9L3,0,36,84,5,5,1,1
R_2VjOqmrqal5Kw3w,0,32,150,3,5,1,1
R_9FUVws0FxLAlWkV,1,27,8,4,4,1,1
R_2ZEwDIcPysdJeca,0,22,12,4,5,1,1
R_24l1ZZkhhWz8TbI,1,28,6,4,5,1,1
R_1LTYPuZQ7vBcLpl,1,30,24,5,5,1,1
R_1lymdqRfBtKTY1V,0,43,96,4,5,1,1
R_246lEhJ35Vj56Gd,1,25,6,4,5,1,1
R_5pAfvWmrxgJZemZ,1,24,60,5,5,1,1
R_1MMchSX5bLSdwZh,0,43,138,4,5,1,1
R_0r2EIFZX7WhIfDj,0,26,72,5,5,1,1
R_3qXcHHwomStwXTP,1,29,4,4,5,1,1
R_2CwaoBrNDqJCynm,0,37,84,3,5,4,1
R_1gtC0c6Aj5NwtXI,0,45,72,4,5,1,1
R_3rNWQtPbXKiVy4S,0,40,97,5,5,1,1
R_1dnmVZEK6zMA9WA,0,25,36,4,5,1,1
R_3D7p1ZoeoSfWyPH,0,44,144,5,5,1,1
R_2xFPnaGGLaV6m3E,1,28,92,3,3,1,1
R_1N1TEzsGTaJXkMK,1,51,60,5,5,1,1
R_vq0w3lQZ55q3kel,0,23,6,5,5,1,1
R_sYA2afugaEa5XeF,0,35,96,5,5,1,1
R_pfSw261fsDEa7Dj,0,31,132,5,5,1,1
R_3nxydnpYQajk9D3,1,34,72,5,5,4,1
R_3p4r5NX29rpNg5n,0,30,132,4,5,2,1
R_1j8MDivTQZH6zF6,0,41,120,5,5,1,1
R_3GCJME451cbgjUF,0,37,60,5,5,1,1
R_2qkfkYfQYa3LUvU,0,19,5,4,5,1,1
R_1K7RKKDHPS6guZx,0,36,102,4,4,1,1
R_2ykLiwphr4OWZkS,0,31,5,4,5,1,1
R_3HIxBWRq1P7VfNt,0,30,96,4,5,1,1
R_3knZfJJTs3dSGbc,0,31,30,4,5,1,1
R_eaK2seecpr8AvYJ,0,27,6,4,5,1,1
R_3p8ZgNiFn68D31p,0,46,144,5,5,1,1
R_1GEndQXoPivvFhq,0,42,144,4,5,1,1
R_1Dw01G3pPx3crmV,0,29,120,3,5,1,1
R_1BSjQPI2SKynWvk,0,23,9,4,5,1,1
R_2CvvBO4VMynSVLT,0,20,5,4,5,1,1
R_1OCC8fYOCoEDnbY,0,39,141,4,4,1,1
R_SCewuau7XIeYUbD,0,18,5,4,4,3,1
R_24M0zAprjRnJrz0,0,31,72,4,5,4,1
R_1ImaRJ15gv7JuHc,0,29,7,5,5,1,1
R_3L6YYeEjwL10C63,0,19,10,5,5,1,1
R_RFBncLZfgFVG7bb,0,26,72,3,5,1,1
R_210UXsHQ1UjKcXR,0,27,72,4,5,1,1
R_2U5UtS3F77urKoq,0,28,48,5,5,1,1
R_1JLaFxqpgC4imVF,0,32,5,5,5,1,1
R_plu9N0SqlraC9Jn,0,37,6,3,5,4,1
R_nnHgVV19QjfGR34,1,50,5,3,4,4,0
R_6S6he87fLxwsm90,1,39,6,3,4,4,1
R_mmQgQL5pGp2K4m1,1,40,6,3,4,4,0
R_8Lu5uNrNiAKnteV,1,44,6,3,4,4,0
R_5QJmyVlHH0rCX2S,,19,6,3,4,4,0
R_ahn3wdWBZ5MC7MM,1,32,3,3,4,4,0
R_dQmCsWplLPj6Tso,1,25,5,3,4,3,1
R_myytpu1fSQ3hWvA,1,31,1,3,4,4,1
R_1D7ViereAj1TCDU,1,37,1,3,4,4,0
R_h5trvTZfGGT6FLJ,1,50,1,4,4,4,0
R_ef11T3qzsKHRjnn,1,45,1,4,4,4,1
R_4DLcPl7IWu4C06h,1,40,1,4,4,4,1
R_fDCBNLVWphRwNB3,1,18,1,5,5,2,1
R_ftBIgoey5fX5S4o,1,21,3,3,3,5,0
R_o1Xt8poHUQ9Snk4,1,24,6,3,3,2,1
R_iQDNvkY7bMOeL6O,1,36,5,3,4,2,1
R_gfgvmd2TyDWG8RN,1,39,5,4,5,3,1
R_7wURBzdko1j7cUF,1,55,4,4,5,1,0
R_fzTkT4kNcRbQ30T,1,35,12,3,5,1,1
R_8XTVbmz1kX9ZI8l,1,24,2,3,5,1,1
R_nB0HYG2G3T4JPTS,1,35,1,3,5,1,1
R_7ssXAYUrRaKcbO2,1,55,1,5,3,2,1
R_4wzfeKTsQe701Yh,1,25,12,4,5,1,1
R_bAPaQvgT6IUn90U,1,20,13,3,3,3,1
R_l5GGbl4U14orYJj,1,27,24,3,5,3,0
R_iuWsuDNqrMv024W,0,21,24,3,5,2,1
R_4xxIiqjMc1QXB7v,0,27,1,3,5,1,1
R_5X87c2hkaWuabRj,0,20,5,5,5,1,1
R_jXgFj0vcGjV2Pfl,0,18,1,5,5,1,
R_bDEEpGXoo4VbowT,0,27,2,5,5,5,1
R_kNnKj5dMGrRvPVu,0,23,1,4,5,1,1
R_mxhqcL34VXt7kT5,0,24,2,5,5,1,1
R_j5t0QfuE3ihAWhl,0,20,1,5,5,5,
R_gag7b7R5ZBk4h2p,0,23,4,4,5,1,1
R_a8oKmSGUBNUF1cb,0,22,24,5,5,5,
R_eGP5VximMEuWBQm,0,23,4,4,5,1,1
R_9gW3nwF0V5t1AVm,0,27,6,4,5,1,1
R_leV5C2GpueGGHrr,0,25,4,5,5,1,1
R_3cYBX1VZZfoSApz,1,18,3,3,4,4,1
R_gMlJLslxRetUsVd,1,28,1,4,4,4,1
R_iOQhxXpHSNV7fZ7,1,26,4,3,4,4,1
R_cKb0sGfrHTLBKFl,1,32,1,4,4,4,1
R_jhBVfOE4DrH1KCT,0,30,10,2,,3,1
R_0ynHjN3L33gpn88,0,37,4,1,1,,
R_2k3qoMGbWP7JZiw,0,55,6,3,2,1,1
R_jU9aTLcODJEIcS2,0,18,12,3,5,5,1
R_bqR7HwXh6jYgMZQ,0,18,2,5,5,5,1
R_b114YJ1TZx8FgCb,0,22,1,5,5,5,1
R_9MduhrXVYuwzvcM,0,22,3,5,5,5,1
R_00wwPRsKwLIc35y,0,20,1,5,5,5,1
R_6xRFWz4tVeZYiDd,0,18,3,5,5,5,1
R_0Zo0ELYVBaaNcwg,0,26,1,5,5,5,1
R_0OikpDIlyIavnlb,0,63,1,4,5,1,1
R_5uhsdv4nXuYC5bo,0,24,5,5,5,3,1
R_dMx2t7O5SRQwk2a,0,27,2,5,5,2,1
R_8fLd5JiFs3ZCiFa,0,18,6,5,5,1,1
R_41Vv9OD70WDR5So,0,49,1,3,5,5,1
R_bSvAUVXfwGRI1af,0,27,1,3,1,1,1
R_hwcimvIipP4CTRO,0,23,6,4,4,1,1
R_213XwFrhLjttPgU,0,39,1,4,5,3,1
R_fNqMrxBrcwaNdko,0,20,3,2,5,1,1
R_9Cy5wmvQTiDymdT,0,25,2,3,4,3,1
R_5NNGdKMw2nE1H0z,0,19,3,1,5,3,1
R_gfvB4RhrSb9CHqL,0,18,2,2,4,3,1
R_9pyLILMor38F3My,0,20,12,4,5,2,1
R_lOs55bbg7ctjAFO,0,18,6,4,5,2,1
R_nSEu3JyKew0UvbO,0,18,32,4,5,3,1
R_ooK2nCVzYgdjIpo,0,24,2,4,5,3,1
R_5Ohuvl7wapx8c0s,0,44,1,4,2,1,1
R_dFuVFpn69jAtQWv,0,27,2,2,4,2,1
R_dTl8d76uwrNoWS2,0,28,2,4,5,5,1
R_iWfCMVwMN6spgGZ,0,18,1,3,5,1,1
R_jLPXFdBdcTbkYzX,1,26,3,3,5,1,1
R_ijoBXu2BeK5dAZP,1,20,3,5,5,1,1
R_oxEl6bzTTjFbcKO,1,27,12,4,5,2,1
R_lW3egMhnYeibSwg,1,27,5,3,5,1,1
R_9aawqsqjqb0TT4B,1,28,12,5,5,5,1
R_3swySzfqox4WKdC,1,27,1,4,5,3,1
R_2NTuj18tlmXeY0Y,1,23,3,5,5,5,1
R_kzo1vbw3eRUav78,1,20,3,4,5,4,0
R_iRjpV5zLTDvojuC,1,43,4,5,5,5,1
R_14PA0v8qECgydQe,1,25,2,5,5,5,1
R_9rGYrbGCMt8jJl9,1,18,32,5,5,5,0
R_6xBFbjseuzWFglT,1,24,4,5,5,5,0
R_nnNQuquJuFozWDG,1,18,1,3,5,1,1
R_hiMZd0W252iGVH6,1,28,3,5,5,1,1
R_2iG4tFXluVxiywu,1,27,6,5,5,4,1
R_c7tSdw65M7jZHFy,1,25,1,3,4,4,1
R_eHlFgJfG0dBbpVf,1,20,1,3,4,4,0
R_7PdxlLmflYJADWE,1,27,1,3,4,4,1
R_mxnDRQVR8NiNQ78,1,27,2,3,4,1,1
R_fpJiLGxSqSokr6Q,1,28,1,4,4,4,1
R_jJ9TTPxFupTCpOh,1,23,1,3,4,2,1
R_gqklYOqI1UgTz4M,1,23,3,3,4,4,1
R_bgfPimtb37KmfvP,1,18,1,3,4,4,0
R_hf0Td1PYFkJm0gR,1,19,1,3,4,2,1
R_fr5DpCwVZoY07BF,1,18,32,3,3,3,0
R_0Rdtrn6TOf8TNS3,1,21,2,3,3,2,1
R_2JpQBXThb5KMlfD,1,22,1,3,4,2,1
R_nRMpxgINlWaNWjw,1,32,1,3,4,4,1
R_n25WCyHm6yW04t7,1,28,3,4,4,1,1
R_kwCeawOLmmFKXPn,1,27,6,4,4,4,1
R_nHEKD6xvorZ6ifh,0,36,1,2,5,1,1
R_1eIr1Wknb5V9Z8Z,0,23,2,5,5,1,1
R_dC903jPzLB5tPRX,0,37,2,5,5,2,1
R_hx35qT8Qvrd2mXu,0,23,6,4,5,1,1
R_bu9FvnnQxcRhkGY,0,18,1,4,4,5,1
R_mPZTcv6AES0SaOG,0,18,2,4,5,1,1
R_lvfr9jSGh1ifCHV,0,18,5,3,1,,
R_9iNpIkFE0xBSbPv,0,27,2,5,5,1,1
R_27avo3j2Sumck8v,0,29,1,2,5,5,1
R_9rHXHv8zO4R8TQD,0,27,4,4,4,2,1
R_7SAtodlMBafJInc,0,23,1,4,5,1,1
R_ipOOSOXYqBpWxV4,0,20,1,5,2,1,1
R_khuTxLfA8pSqX7A,0,22,3,4,2,1,1
R_oJQNGpHYoSJRcQ9,0,24,5,4,5,1,1
R_g8Nyn7H1RteRbtd,0,25,4,5,5,1,1
R_3h5P5aLBDkDI2Eq,1,30,30,4,3,3,0
R_2rDvHQGETOLZ3P7,1,22,36,5,5,1,1
R_AjGD8qlfJ83qRHj,0,27,4,4,5,4,1
R_2V4GiHkF5fnynRV,0,61,132,3,4,1,1
R_z9hDvYxqbpgqb1T,0,50,108,4,5,1,1
R_Q50pf9BbAOtzF7z,1,24,15,4,5,1,1
R_233S7dor47QoBa6,1,66,180,4,5,1,1
R_3QKHaAcezBmYQZ9,1,36,72,4,5,2,1
R_2S1R5dggg03WpYk,0,65,36,4,4,1,1
R_3KE1h6TJ822lJb0,1,25,36,4,5,1,1
R_2AF0b018NjWfL7Z,1,35,36,5,5,1,1
R_1E5nS2DPyu9MHWu,1,29,24,5,5,2,1
R_6VYPjCX7Msg5mlH,1,34,48,5,3,3,1
R_1oz5t2MQD2OgSL6,1,21,36,5,4,3,1
R_1gMTHufLI0UONpu,0,22,48,3,4,1,1
R_2XdmIjC6bFqMzwP,1,33,60,4,5,1,1
R_2D7xdaVU4WOmqAx,0,30,34,5,5,1,1
R_1BRiQGmygr7Wovd,1,34,108,3,3,1,1
R_1eCqkExUzGneqRm,1,20,5,5,5,1,1
R_AnXKnTBaEOjzEgp,1,34,28,5,4,1,1
R_AdmwtD1cqVEZGjT,1,33,12,3,5,1,1
R_2E50RhFLZRgb84l,1,36,18,3,5,1,1
R_2awwy8XcHPDaOeM,0,30,47,3,5,1,1
R_2fpQtSbeIr73A02,1,21,36,5,5,5,1
R_3pf48LSpDcIHr3P,1,35,12,4,4,1,1
R_3RdR6PSDQA1o4Fz,1,24,14,5,5,1,1
R_3nqq6RMGQUrRjBT,1,38,57,4,4,1,1
R_3e7VWO6gmkGZfzA,0,37,60,4,5,1,1
R_4Izj6RMCFNua2YN,0,20,5,4,5,1,1
R_8uclJpdFdzJYwQ9,0,20,12,4,5,1,1
R_23gyT87K5x9QELJ,0,19,18,5,5,1,1
R_1ovy4BoHAB2zcVf,0,19,7,3,5,1,1
R_aftuwBI6NcHTLVL,0,26,12,5,5,4,1
R_12J6WQqfareeMff,0,29,84,4,4,1,1
R_xu2RP03bWiDlKpz,0,49,21,4,5,1,1
R_2CdZgGSgxBmpRNr,0,20,18,4,4,4,1
R_6m7s2VZqEwwHo5P,1,19,18,4,5,1,1
R_2tm546iuNfAVoNO,1,42,96,3,5,1,1
R_1gqlcm2soQYSu9G,1,22,8,4,4,5,1
R_5oP2DUkDu80gt69,,24,12,5,4,1,1
R_2aPnUmQ1zf4EHNb,1,51,18,5,4,1,1
R_24wwOMhAZ9VaOTo,1,22,8,4,5,1,1
R_3FWBlN4OKIPP0tB,1,19,12,3,5,5,1
R_3feEijXH2EXN5Bd,1,29,18,5,4,1,1
R_9uWojUMy46ugUF3,1,33,180,4,4,3,1
R_3PGmhmGVLK4kd1x,0,63,60,4,5,1,1
R_3lS0Lh9CCF9Usca,0,26,168,4,5,1,1
R_2afzGnkO9sqNB6t,1,27,132,5,5,5,1
R_2VdM1N0lvefD27Z,1,38,132,4,4,1,1
